date,market,market_id,category,commodity,commodity_id,unit,priceflag,pricetype,currency,usdprice
15/04/2022,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.6
15/04/2022,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.11
15/04/2022,National Average,226,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,8.94
15/04/2022,National Average,226,milk and dairy,Cheese,414,KG,actual,Retail,EGP,1.78
15/04/2022,National Average,226,milk and dairy,Cheese (picon),319,8 pcs,actual,Retail,EGP,0.81
15/04/2022,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.69
15/04/2022,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,6.14
15/04/2022,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,2.06
15/04/2022,National Average,226,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,1.36
15/04/2022,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.31
15/04/2022,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.15
15/04/2022,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.24
15/04/2022,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.81
15/04/2022,Cairo (national average),10254,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.63
15/04/2022,Cairo (national average),10254,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.63
15/04/2022,Cairo (national average),10254,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,0.11
15/04/2022,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,2.02
15/04/2022,Cairo (national average),10254,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,2.31
15/04/2022,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,0.81
15/04/2022,Cairo (national average),10254,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,0.72
15/04/2022,Cairo (national average),10254,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.69
15/04/2022,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.36
15/04/2022,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.31
15/04/2022,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.24
15/04/2022,Cairo (national average),10254,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.81
15/05/2022,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.35
15/05/2022,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.8
15/05/2022,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.63
15/05/2022,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.11
15/05/2022,National Average,226,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,9
15/05/2022,National Average,226,milk and dairy,Cheese,414,KG,actual,Retail,EGP,1.84
15/05/2022,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.72
15/05/2022,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.39
15/05/2022,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.65
15/05/2022,Cairo (national average),10254,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.69
15/05/2022,Cairo (national average),10254,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.8
15/05/2022,Cairo (national average),10254,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,0.63
15/05/2022,Cairo (national average),10254,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,0.11
15/05/2022,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,2.17
15/05/2022,Cairo (national average),10254,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,2.27
15/05/2022,Cairo (national average),10254,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.72
15/05/2022,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.4
15/05/2022,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.34
15/05/2022,Cairo (national average),10254,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.65
15/06/2022,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.68
15/06/2022,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.82
15/06/2022,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.11
15/06/2022,National Average,226,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,8.94
15/06/2022,National Average,226,milk and dairy,Cheese (picon),319,8 pcs,actual,Retail,EGP,0.91
15/06/2022,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,2.23
15/06/2022,National Average,226,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,1.42
15/06/2022,National Average,226,oil and fats,Oil (sunflower),184,800 G,actual,Retail,EGP,1.96
15/06/2022,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.3
15/06/2022,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.05
15/06/2022,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.23
15/06/2022,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.45
15/06/2022,Cairo (national average),10254,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.68
15/06/2022,Cairo (national average),10254,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,0.62
15/06/2022,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,2.15
15/06/2022,Cairo (national average),10254,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,2.22
15/06/2022,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,0.91
15/06/2022,Cairo (national average),10254,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.73
15/06/2022,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.42
15/06/2022,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.29
15/07/2022,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.7
15/07/2022,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.82
15/07/2022,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.63
15/07/2022,National Average,226,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,9.03
15/07/2022,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,2.15
15/07/2022,National Average,226,milk and dairy,Cheese,414,KG,actual,Retail,EGP,1.82
15/07/2022,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.74
15/07/2022,National Average,226,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,1.45
15/07/2022,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.35
15/07/2022,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.31
15/07/2022,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,0.99
15/07/2022,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.22
15/07/2022,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.24
15/07/2022,Cairo (national average),10254,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.82
15/07/2022,Cairo (national average),10254,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,0.63
15/07/2022,Cairo (national average),10254,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,0.12
15/07/2022,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,2.12
15/07/2022,Cairo (national average),10254,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,2.15
15/07/2022,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,0.94
15/07/2022,Cairo (national average),10254,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,0.73
15/07/2022,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.45
15/07/2022,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.29
15/07/2022,Cairo (national average),10254,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,0.38
15/08/2022,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.7
15/08/2022,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.39
15/08/2022,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.64
15/08/2022,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.12
15/08/2022,National Average,226,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,8.94
15/08/2022,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,1.86
15/08/2022,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.76
15/08/2022,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,6.11
15/08/2022,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,2.3
15/08/2022,National Average,226,oil and fats,Oil (sunflower),184,800 G,actual,Retail,EGP,2.04
15/08/2022,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.35
15/08/2022,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,0.98
15/08/2022,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.22
15/08/2022,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.33
15/08/2022,Cairo (national average),10254,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.7
15/08/2022,Cairo (national average),10254,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.87
15/08/2022,Cairo (national average),10254,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,0.64
15/08/2022,Cairo (national average),10254,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,0.12
15/08/2022,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,2.05
15/08/2022,Cairo (national average),10254,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,1.86
15/08/2022,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,0.96
15/08/2022,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.35
15/08/2022,Cairo (national average),10254,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,0.43
15/08/2022,Cairo (national average),10254,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.26
15/09/2022,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.41
15/09/2022,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.81
15/09/2022,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.64
15/09/2022,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.13
15/09/2022,National Average,226,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,8.85
15/09/2022,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,1.89
15/09/2022,National Average,226,milk and dairy,Cheese,414,KG,actual,Retail,EGP,1.91
15/09/2022,National Average,226,milk and dairy,Cheese (picon),319,8 pcs,actual,Retail,EGP,1
15/09/2022,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.76
15/09/2022,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,6.17
15/09/2022,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,2.36
15/09/2022,National Average,226,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,1.49
15/09/2022,National Average,226,oil and fats,Oil (sunflower),184,800 G,actual,Retail,EGP,2.07
15/09/2022,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.39
15/09/2022,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1
15/09/2022,Cairo (national average),10254,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.72
15/09/2022,Cairo (national average),10254,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.81
15/09/2022,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,2.05
15/09/2022,Cairo (national average),10254,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,1.89
15/09/2022,Cairo (national average),10254,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.76
15/09/2022,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.49
15/09/2022,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.39
15/09/2022,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.32
15/09/2022,Cairo (national average),10254,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.48
15/10/2022,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.72
15/10/2022,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.47
15/10/2022,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.8
15/10/2022,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.67
15/10/2022,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.14
15/10/2022,National Average,226,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,8.79
15/10/2022,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,1.99
15/10/2022,National Average,226,milk and dairy,Cheese (picon),319,8 pcs,actual,Retail,EGP,1.04
15/10/2022,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.8
15/10/2022,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,6.21
15/10/2022,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,2.45
15/10/2022,National Average,226,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,1.53
15/10/2022,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.4
15/10/2022,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.39
15/10/2022,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1
15/10/2022,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.36
15/10/2022,Cairo (national average),10254,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.72
15/10/2022,Cairo (national average),10254,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,0.67
15/10/2022,Cairo (national average),10254,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,0.14
15/10/2022,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,1.04
15/10/2022,Cairo (national average),10254,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,0.76
15/10/2022,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.53
15/10/2022,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.4
15/10/2022,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.35
15/10/2022,Cairo (national average),10254,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,0.46
15/10/2022,Cairo (national average),10254,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.36
15/11/2022,Cairo (national average),10254,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.69
15/11/2022,Cairo (national average),10254,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,0.6
15/11/2022,Cairo (national average),10254,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,0.12
15/11/2022,Cairo (national average),10254,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,1.81
15/11/2022,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,0.86
15/11/2022,Cairo (national average),10254,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.71
15/11/2022,Cairo (national average),10254,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,0.35
15/11/2022,Cairo (national average),10254,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.29
15/12/2022,Cairo (national average),10254,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.68
15/12/2022,Cairo (national average),10254,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.71
15/12/2022,Cairo (national average),10254,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,0.68
15/12/2022,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,1.74
15/12/2022,Cairo (national average),10254,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,1.83
15/12/2022,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,0.93
15/12/2022,Cairo (national average),10254,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,0.69
15/12/2022,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.36
15/12/2022,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.45
15/12/2022,Cairo (national average),10254,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,0.37
15/01/2023,Cairo (national average),10254,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.69
15/01/2023,Cairo (national average),10254,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.61
15/01/2023,Cairo (national average),10254,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,0.1
15/01/2023,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,1.6
15/01/2023,Cairo (national average),10254,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,2.03
15/01/2023,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,0.83
15/01/2023,Cairo (national average),10254,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,0.62
15/01/2023,Cairo (national average),10254,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.67
15/01/2023,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.38
15/01/2023,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.22
15/01/2023,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.37
15/01/2023,Cairo (national average),10254,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,0.31
15/01/2023,Cairo (national average),10254,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.22
15/02/2023,Cairo (national average),10254,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.68
15/02/2023,Cairo (national average),10254,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,0.61
15/02/2023,Cairo (national average),10254,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,0.12
15/02/2023,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,1.93
15/02/2023,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,0.9
15/02/2023,Cairo (national average),10254,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.7
15/02/2023,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.19
15/02/2023,Cairo (national average),10254,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,0.31
15/02/2023,Cairo (national average),10254,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.23
15/03/2023,Cairo (national average),10254,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.66
15/03/2023,Cairo (national average),10254,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.75
15/03/2023,Cairo (national average),10254,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,2.67
15/03/2023,Cairo (national average),10254,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.72
15/03/2023,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.47
15/03/2023,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.18
15/04/2023,Cairo (national average),10254,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.67
15/04/2023,Cairo (national average),10254,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,0.12
15/04/2023,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,2.19
15/04/2023,Cairo (national average),10254,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,2.61
15/04/2023,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,0.94
15/04/2023,Cairo (national average),10254,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,0.65
15/04/2023,Cairo (national average),10254,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.74
15/04/2023,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.19
15/04/2023,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.41
15/04/2023,Cairo (national average),10254,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,0.36
15/05/2023,Cairo (national average),10254,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,0.63
15/05/2023,Cairo (national average),10254,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,0.12
15/05/2023,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,2.54
15/05/2023,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,0.96
15/05/2023,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.19
15/05/2023,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.44
15/05/2023,Cairo (national average),10254,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,0.35
15/05/2023,Cairo (national average),10254,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.27
15/06/2023,Cairo (national average),10254,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.68
15/06/2023,Cairo (national average),10254,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.94
15/06/2023,Cairo (national average),10254,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,0.12
15/06/2023,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,2.58
15/06/2023,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,0.96
15/06/2023,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.51
15/06/2023,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.45
15/06/2023,Cairo (national average),10254,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.21
15/07/2023,Cairo (national average),10254,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.67
15/07/2023,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,2.61
15/07/2023,Cairo (national average),10254,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,2.51
15/07/2023,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,0.97
15/07/2023,Cairo (national average),10254,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.83
15/07/2023,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.5
15/07/2023,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.45
15/07/2023,Cairo (national average),10254,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,0.4
15/07/2023,Cairo (national average),10254,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.21
15/08/2023,Cairo (national average),10254,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.85
15/08/2023,Cairo (national average),10254,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,0.64
15/08/2023,Cairo (national average),10254,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,0.13
15/08/2023,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,2.59
15/08/2023,Cairo (national average),10254,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,2.31
15/08/2023,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,0.98
15/08/2023,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.23
15/08/2023,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.46
15/08/2023,Cairo (national average),10254,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,0.46
15/09/2023,Cairo (national average),10254,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,0.63
15/09/2023,Cairo (national average),10254,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,0.14
15/09/2023,Cairo (national average),10254,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,2.31
15/09/2023,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,1.01
15/09/2023,Cairo (national average),10254,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,0.76
15/09/2023,Cairo (national average),10254,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.93
15/09/2023,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.51
